"","logFC","logCPM","F","PValue","FDR"
"RIMBP2",1.33452765946706,7.22854969462997,159.930944962969,2.74321551835171e-31,1.94065494521411e-29
"DMD",0.998545778310044,10.0901573834916,163.091438663627,2.8023823195087e-31,1.97435330493782e-29
"MED12L",1.18927544145432,7.98796510176001,162.216939301616,2.92442967995779e-31,2.05189492298678e-29
"ADAM23",1.0581932939597,8.1686896081842,161.07890759437,3.99598729022735e-31,2.79229805749764e-29
"SLC6A7",1.6510060546673,5.8760470874012,157.382062080887,4.84374284335935e-31,3.37092997879317e-29
"ANK3",1.03265013163108,10.0290274676703,161.228808663799,5.19866913531707e-31,3.60328808083515e-29
"GRM2",2.55169973152159,4.47273705295565,152.774800647849,8.18741045763555e-31,5.65195431591615e-29
"RFTN1",1.75387599733496,6.48018797465762,162.932988980692,1.78538380269966e-30,1.22754099205695e-28
"PDE1A",1.34968171484267,9.13758672427861,164.261296605782,2.54031612217206e-30,1.73960848046343e-28
"DLGAP3",1.67141368330799,5.80273236260542,151.854397038151,2.79014864082375e-30,1.90308146338257e-28
"ANKRD33B",1.64942059301366,6.3406535668344,152.390221634147,3.45844720460844e-30,2.34954825963875e-28
"UPP2",1.30689501933129,7.02552114504208,152.654338755105,4.36418430543901e-30,2.95315554581486e-28
"CDH10",1.13047101042795,8.63718068178955,154.349469969545,4.56976970014141e-30,3.08009674277248e-28
"XYLT1",1.39356902632399,8.44130261355521,161.528611431113,4.89175401144884e-30,3.2841893598433e-28
"SCAI",1.03053190831225,8.08358576967892,153.781874517003,6.51901156771218e-30,4.35958898590752e-28
"HECW2",1.02531606752255,8.65565736043239,153.363133844055,7.66111947551757e-30,5.10343834322416e-28
"NOL4",1.08767968503586,7.79554807506068,152.194282524489,8.23733801701168e-30,5.46601654462171e-28
"GALNTL6",1.48965328712062,9.62266381363616,160.377076996101,1.25165767781762e-29,8.27350557692573e-28
"ROCK2",0.935238471948219,8.11853328419089,152.215937648069,1.34628075213187e-29,8.86474095249911e-28
"DNAH7",1.51771939211926,6.62054427994379,150.957891395795,1.50556675007119e-29,9.87559492767001e-28
"DSCAM",1.16518340905305,10.1533497462595,154.716351780875,1.53863302460238e-29,1.00539684661041e-27
"SH3GL2",1.20207455439581,8.13242685231469,151.644147823054,1.70200078101055e-29,1.1079183791217e-27
"PTK2B",1.48141040342344,6.27324236773636,149.467121874405,2.63543109462431e-29,1.70903713408971e-27
"PTPRS",1.0037194467706,7.99058328785393,148.251529000654,4.54469066723169e-29,2.9360416687927e-27
"NME7",1.06326712995413,7.27268502862809,147.703390407463,5.28621981790653e-29,3.40225877002105e-27
