,0
AVL9,0
STIP1,0
SLC38A7,0
THRA,0
PHRF1,0
RBM23,0
LRRC59,0
ZBTB37,0
ATXN2L,0
RBM18,0
RBM17,0
PIAS1,0
RBM12B,0
FBRSL1,0
FBXL12,0
ATR,0
ZBTB33,0
ATPAF2,0
ZBTB21,0
RELA,0
BCCIP,0
PFKP,0
PDHX,0
RGS4,0
BRF2,0
PDIA6,0
BRD8,0
MAD1L1,0
RGS14,0
WRNIP1,0
MACIR,0
PDHA1,0
SLC30A6,0
BORCS5,0
SPRED2,0
STK36,0
XPO6,0
RFXAP,0
BNIP3,0
TKFC,0
BNIP1,0
XPOT,0
PDYN,0
RFX7,0
RGS7,0
BRK1,0
MAGI1,0
BTF3L4,0
PDCD2,0
TAF6,0
PDCD5,0
BTBD8,0
STK40,0
FAM133B,0
WIPF2,0
PDGFB,0
HES4,0
HES5,0
PDE12,0
PDE1B,0
MAF,0
BRWD3,0
WNK3,0
BRPF1,0
TLE2,0
SPRED1,0
SLC30A3,0
FAM174A,0
FAM174B,0
XRCC4,0
BEND5,0
FAM210A,0
PEX5,0
SLC35D1,0
FAM214A,0
TIMM44,0
KIAA0100,0
TIMM23,0
SPRY2,0
LTV1,0
BCOR,0
PFDN4,0
PFDN6,0
YEATS2,0
FAM221A,0
TIMM22,0
REPIN1,0
PFKFB4,0
RELL2,0
YIPF2,0
BCLAF1,0
REXO4,0
YBEY,0
PEX16,0
LYSMD2,0
RFNG,0
BLZF1,0
SLC35A5,0
BLOC1S6,0
TAGLN3,0
IL34,0
SLC35B1,0
BIRC6,0
BIRC2,0
BIN3,0
PER2,0
FAM193B,0
BICD1,0
RFC3,0
BHLHB9,0
TIMMDC1,0
FAM204A,0
TIMM8B,0
BEX4,0
LUC7L,0
ATP5MC3,0
LRRC4,0
DLX5,0
PLA2G15,0
GLRX5,0
ATG5,0
PIN1,0
LRIG2,0
STARD7,0
ASGR1,0
ATG4D,0
PIM3,0
ATP1B1,0
SLC4A1AP,0
SPTB,0
PLA2G4C,0
PIKFYVE,0
ZC3H12C,0
LRP11,0
FBXW9,0
ZBTB7A,0
PKNOX2,0
RB1CC1,0
PLEKHJ1,0
ASCC2,0
PKNOX1,0
ATG4B,0
FBXO25,0
PLCB2,0
ATG9A,0
HIVEP1,0
PIP5K1B,0
ASNS,0
PLEC,0
HMG20A,0
ASPH,0
