"","logFC.spline_1.human","logFC.spline_2.human","logFC.spline_3.human","logCPM","F","PValue"
"ADD1",0.0325565874218633,0.229277640317079,-0.0358288802798249,9.37868518843369,0.777932413897921,0.509101907777454
"ADD2",0.625547825430051,1.12720645182687,-0.339558871879705,9.54543597490336,0.511454835322512,0.676206594197353
"ADD3",0.104576864098226,0.463840241484158,0.243777358590284,8.99409956711855,0.76838538644147,0.514137410523561
"ADGRA1",-0.386582470366215,-0.146601838911339,0.0336274044751202,8.84616847427143,0.465998199096421,0.70693188240893
"ADGRB1",0.203050393348622,-0.448869357434427,0.242317094109228,9.13842521634056,1.93932614732245,0.128297240421554
"ADGRB2",0.461334192666033,0.189860265413936,0.207816345730524,9.58568403641261,7.37953523780801,0.000179086864239977
"ADGRB3",0.476090769646591,1.41084208530839,0.2116293792728,9.07996440730623,3.9573688237109,0.0118440226911157
"ADGRF3",-0.0301898533497575,-0.00857721891448279,0.0192629895213906,8.69509135721514,0.216661770701057,0.882899564747162
"ADGRG1",-0.417234629484935,-1.0521266472964,0.0803448192927728,9.1870601927444,7.01440507063602,0.000243671009965322
"ADGRL1",0.226880590936144,-0.565171251237041,0.11323101143014,9.4848963307307,9.8685765100151,1.03181147050332e-05
"ADGRL2",0.0189346534780233,-0.241461504066668,0.16707736017375,8.99569719610957,0.369411534998578,0.775242214744713
"ADGRL3",-0.299153790283018,-0.012847131868501,-0.141303534679682,9.12617218443098,0.208653669739084,0.88998733230955
"ADI1",0.352526216951535,1.20897841411476,-0.110102954244244,8.884469306878,3.59154118870737,0.0170824670984684
"ADIPOR1",0.0940548153119439,0.109801197164778,0.00597977719735298,9.00395521282442,0.23085867031583,0.874706281070776
"ADIPOR2",0.182355870991805,0.123348800552585,0.12365129066039,8.82337547098084,0.743416575084678,0.530099651161462
"ADIRF",0.207954175850872,0.926534852736811,-0.100730693926788,8.81815598587863,0.27542333143407,0.842884675825506
"ADK",0.286752236102209,-0.198048195433134,0.236088112702639,8.78116608533172,1.00061502897981,0.400947249706149
"ADNP",-0.157092195740983,-0.119305720434629,0.114585171010623,9.38282677196827,1.31441617426953,0.27398821817065
"ADNP2",-0.104571904451269,-0.0429503886165343,-0.129596796306842,8.84703929646417,0.275737545702536,0.842689827225348
"ADO",-0.0292332538604762,0.303381576814344,-0.23410739665356,8.85193852659267,1.8857773014269e-07,0.999999999885409
"ADORA1",-0.199560209960438,-0.589245024336207,0.0406935730011433,8.78245917934747,1.75840706717456,0.168878846786379
"ADPGK",0.108624234067739,0.265012757643834,0.059129946266841,8.76899383766144,0.17354262041189,0.913641227353026
"ADPRS",-0.195932407147291,-0.00247951829932101,0.378656104166538,8.82357760872465,2.71737482417703,0.0522447997184846
"ADRA2A",-0.340382333030563,-0.510782670375878,1.21539793781144,8.89118002277725,2.81527787033993e-08,0.999999999993376
"ADRB1",-0.294857075186135,-0.147703557591757,0.285016629957531,8.70722771675765,0.0938011002653385,0.962288356497622
"ADSL",-0.0818136238039141,-0.185131023430474,0.0136869252263353,8.81276236697413,0.158657911511419,0.923690927092236
"ADSS2",-0.103214668902377,0.199230267228037,0.00564931481693438,8.98974459460527,0.61347509959525,0.607855726026509
"AEBP1",-0.826871689245146,-1.46913737055151,-0.393182041373439,8.74390908425995,0.137240481165586,0.936982950656432
"AEBP2",0.0596663547326571,0.270179445004258,0.100803196606449,8.79190166839367,0.273462271993837,0.844247998543921
"AFAP1",0.0461051091785685,0.107375281053449,-0.164904053945512,9.01595863921115,0.705316268294047,0.551234510077107
"AFAP1L2",-0.391220221592388,-0.112719638993943,-0.00295260838137362,8.80969809432382,1.06558904343854,0.370786600251362
"AFDN",-0.0278341386706222,0.0257132437621848,0.296711825769183,9.11685242301682,2.50973742148857,0.0626138248802017
"AFF2",-0.278083379608022,-0.174259147163726,0.0577152081909081,8.81400201798672,0.140385799376343,0.935355395029303
"AFF3",-0.215528005406071,-0.168692250178329,-0.163482148242484,8.99624510012569,0.600215036022964,0.617420248613079
"AFF4",-0.374753890154632,-0.257678016744374,-0.0614752033209482,8.91663657490154,0.440453840056864,0.724823231256238
"AFG3L2",0.184880518156428,0.144081603217673,0.216286474177738,8.89896554533931,1.33957269157582,0.266894518612164
"AFMID",0.369746146964691,1.05146754910426,0.0542650708899884,8.81803221925088,2.84564077285139,0.0454198914131808
"AFTPH",0.119249697803586,-0.0254300222885605,0.214895129316558,8.95126238924638,1.56357624980407,0.203914611399057
"AGA",-0.0803192137943921,0.413487652121993,0.0640157617874504,8.75101917540587,0.288696555438651,0.833187559322038
"AGAP1",0.233609695884731,-0.497341995109556,0.597917658690793,8.87879685552138,0.417752204859482,0.740886509693088
"AGAP2",0.0746501430507945,0.0254937901028053,0.134709257466616,9.22958342776499,0.668467117333964,0.573344042928396
"AGAP3",-0.15453730777139,-0.104597893713558,0.105265674632321,9.39373645323971,1.15584519671551,0.330708417460877
"AGFG1",0.65907140765465,0.57684686046154,0.027364266109732,8.92424158202274,2.8070476280945,0.0452021937657364
"AGGF1",0.0372249914164105,-0.0168893444202251,0.0075610691473309,8.88733187042802,0.0336640458118917,0.99165215711005
"AGK",0.107638952045413,0.23798878342611,0.0259649755064528,8.80399323806316,0.0698484713850184,0.975751933819791
"AGL",0.287268212527649,0.446237493449618,0.33018001685518,8.87512896555898,3.21374954098905,0.0272785907469653
"AGO2",-0.292975678138376,-0.441067644902192,0.00824834509886017,8.78197481895091,1.20087346007219,0.319902202048734
"AGO4",-0.00762526399188442,0.488357844842618,0.0304295194599566,8.90271882138641,0.504720322331011,0.68029418635616
"AGPAT1",0.0460624637156159,0.177082096173323,0.112478865922668,9.17372390382026,0.561512064450772,0.641623996886497
"AGPAT3",0.0252480403978041,0.513135304568823,0.126330068859077,9.02746112542449,1.34494189929443,0.263689030003837
"AGPAT4",0.343080190455218,0.235886169734412,-0.243902448637836,8.85804727094626,0.321426394944683,0.809833406066015
"AGPAT5",-0.191340535438564,0.14488626501118,0.306670042327601,9.05046926256194,1.92949669515708,0.129248396649368
"AGPS",0.0862733065999206,0.326730074162424,0.206618332365042,8.79669785755206,1.39516601646481,0.254421434560397
"AGRN",0.24401339457107,-0.124744228719699,0.227839979193339,9.28239069321643,3.3731518158743,0.0214598414949477
"AGT",-0.784742045598433,-2.04882314052662,0.792044014939566,8.77591587885612,0.0387063948681633,0.989649042747108
"AGTPBP1",-0.214399342590597,-0.393631285238945,0.0289210554528734,8.9923031954481,1.33803497960661,0.266399967205494
"AHCTF1",-0.181163705453321,-0.565100385240258,-0.153729197507225,8.77147395238573,1.35287031962662,0.270984921747786
"AHCY",-0.00559424555351963,0.225997011457785,0.0849283754653153,8.90653773618774,0.234509163305887,0.87209062235581
"AHCYL1",0.120602484277709,0.6076331125495,0.162277752625735,9.06022152448035,0.430921829384591,0.73125521762551
"AHCYL2",-0.0756499694319247,-0.20982154789281,-0.0431348329193526,8.83243678452035,0.568632276112334,0.637475381605674
"AHDC1",0.035039315319989,0.100490633940295,0.169516327201731,8.89818636144022,-3.63991741354174e-08,1
"AHI1",0.107518684976975,0.588558869823361,0.256664388930654,8.80921455816676,0.601152612538823,0.617041072564331
"AHNAK",0.485188617796738,1.81541451897233,-0.0600760460472043,8.7707058264893,1.09241658134247,0.368379878674846
"AHNAK2",-0.518417037077553,-0.360358819947621,0.0333825834065305,8.88025853550311,3.0533203886199,0.0333193203029457
"AHSA1",0.0811567056246038,-0.359718444772902,-0.114517977854118,9.09239600205403,0.85676402815641,0.466264654825391
"AIDA",-0.00171416347595291,0.0225131748572211,0.120321048494074,8.95844455705847,0.342532128745689,0.794614196193461
"AIF1",-0.00752398575464995,-0.384848585102406,0.149651281261125,8.75038532614108,0.229025854888815,0.875139157516976
"AIF1L",0.0549625757050541,-0.206222197861481,-0.10188501945974,8.83196797513888,1.29181322528288,0.284234777810276
"AIFM1",0.0366701091986698,0.217789421447383,0.216536427092208,8.75350047943712,0.44911210724369,0.719624120655622
"AIFM3",-0.0465043705372312,-0.340641709597672,0.0778914933531213,8.70963813404739,0.0477828637945879,0.98563334971435
"AIG1",0.112413252233087,-0.155173781732364,-0.0829364898103453,8.92507850503237,1.22087239364032,0.309219403502271
"AIMP1",-0.352532107942061,-0.211306512543139,0.0435344770608232,8.85341883129053,1.42982362553704,0.241382858641794
"AIMP2",0.112446972063624,0.070409353645998,0.0872325930796368,8.78921500655927,1.2286185413241,0.310131742931548
"AIP",-0.290521427762637,-0.0804688161473004,-0.186984162546102,8.93785148459587,1.32044855236619,0.273118941466163
"AJAP1",0.274709418214465,0.622328618527428,0.426133495547466,8.91936768439171,2.55755063271013,0.0604506292638322
"AJM1",-0.0665055250976483,-0.443994004633361,-0.136811030202505,8.80619768753892,0.0893418758551374,0.965608316534336
"AK1",-0.271872416717692,-0.613854421162334,-0.188039809960111,9.18848022224349,4.57998387793982,0.00482731697133338
"AK2",0.000433755181414231,0.285878109266913,0.371097103103474,8.79974438081704,1.03572314582458,0.384666827396903
"AK3",0.0609538676875288,0.286756157674407,0.0805660566697013,8.90742169063003,0.204217986652396,0.893226068340129
"AK4",-0.71642135002415,-0.390864563118875,-0.042237438046499,8.77910919274482,0.437443643006371,0.727289754605635
"AK5",0.451868247698122,-0.0112255434646162,0.377737226073534,9.10278692845184,2.81910551002119,0.0432198401827175
"AKAP1",-0.0643450443852744,-0.212135953554166,0.0455616839462372,8.80690529843554,0.0501872261963189,0.984959166418306
"AKAP10",-0.108178367682048,-0.570411957304083,-0.0228156279953604,8.7880562708036,1.13566232755472,0.344048075884011
"AKAP11",0.0214531219689301,0.178713786663141,0.262657758138092,9.24972819903295,1.8055257495786,0.150982857990068
"AKAP12",-0.134958947448866,1.09965355159318,0.384578598327043,8.89252783161199,1.99258451818484,0.121299879625657
"AKAP13",0.671953042038418,0.0335778734414244,0.523580458931314,8.7941515646248,2.3991847357858,0.079454593763501
"AKAP17A",-0.0377912831902886,0.0225725183820476,0.0386547595004933,8.79454510264318,0.0261743907860752,0.994202997303612
"AKAP6",0.185564044689882,0.555588883155591,-0.0779594238872911,8.99483280381047,5.65572049524893,0.00165907940139349
"AKAP7",-0.463399312845319,-0.573410814974701,-0.219191895575412,9.22457420013723,5.45601835807376,0.00159889631197721
"AKAP8",-0.309773918059143,-0.343131674576947,-0.0962268516241553,8.78699301325609,1.38045541120864,0.261497926056642
"AKAP8L",0.216779686106642,-0.148683545335838,0.116139078620911,9.0177286383275,1.77809240857905,0.158407708917893
"AKAP9",-0.408314664760192,-0.821505213903951,-0.00270448963320847,9.19684254468648,4.1622265959498,0.00803390513831666
"AKIP1",-0.0945482908802401,-0.213063974277458,-0.190844589463985,8.78485586653145,0.370744168878318,0.774464656773706
"AKIRIN2",0.0918558432327932,0.245655807645379,0.0414235757889448,9.1672631442082,0.746542506035695,0.526876946568871
"AKR1A1",-0.0524487127783973,0.0717716959329531,0.118592241206843,8.91091603173245,0.384838031315554,0.764231702813629
"AKR1B1",0.143010692245361,0.0718402544973551,0.190234540643405,9.17104633079706,1.17879421618443,0.321467127509417
"AKR1C2",0.814610570364903,0.842668628347865,-0.0585377820823972,8.87416987906136,1.20762561981507,0.315615322848376
"AKR7A2",-0.147613848404564,0.22740320558065,0.0680595894678753,8.80077183041381,0.362090545503408,0.780606364331832
"AKT1",-0.111143851472296,0.301252337761847,0.0763437284235656,9.01633665282787,0.66387879565746,0.576241617273518
"AKT1S1",-0.235799257363152,0.0696216146641592,0.00932346767410355,8.8232285791844,0.682480021286002,0.56603738057659
"AKT2",-0.0184385197603671,-0.24285746697021,-0.217920958313542,8.82060314907119,0.422986386422427,0.737165562917375
"AKT3",0.78653377757758,0.683200305207934,0.00255217390421842,9.38166123787756,0.967182331888881,0.41473276649679
"AKTIP",-0.315196628459374,-0.309869132193457,0.0252414885235937,8.94868909201964,2.06090693037889,0.110415931986563
"ALAS1",-0.22658425193775,-0.507243892308082,-0.218216369433952,8.87939288723698,1.8617727679072,0.142922612562032
"ALCAM",1.03930786607329,0.908062134282829,0.793920073365217,9.19784774833944,9.70999433076858,1.26505084397336e-05
"ALDH18A1",-0.162772551154317,-0.558274342914736,-0.0987258695724652,8.78692073024961,0.997532112175642,0.402190385467622
"ALDH1A1",0.440103689074136,0.919222036808434,-0.247840604089797,8.73489931823712,0.48471210738438,0.69632634061698
"ALDH1L1",0.0373154726853156,0.664675995426341,0.362367046428197,8.75475970400554,0.910991235895622,0.446954244789669
"ALDH3A2",-0.440750637738965,-0.233643793548626,0.00576958905956243,8.84023604669173,1.92383142017791,0.132985960035312
"ALDH4A1",0.0698982836793769,0.0382776103557127,-0.254388682148626,8.75074757039171,0.469036764452902,0.706086351743557
"ALDH5A1",-0.273559378614192,-0.43443102078276,0.153630538822596,8.82350893783927,0.279040559582117,0.840302751659274
"ALDH6A1",-0.214297220245907,0.0834599396117061,0.153188084141765,8.82945422024659,0.490076596476858,0.690328842671654
"ALDH7A1",-0.0658973523376316,0.586974154642469,0.00199719002278332,8.82556489736408,0.648947429570398,0.587218499328481
"ALDOC",-0.11490195669735,-0.542251348450548,0.209392542940567,9.27360684794159,2.63015327265838,0.0548815923277323
"ALG12",-0.0767220575467387,0.526640484910705,0.145063973696128,8.7549250058387,0.857487471868019,0.473046674091888
"ALG13",-0.209551250572875,-0.704835527063478,-0.19169364730078,8.83260046247984,1.8826038889774,0.14115878778295
"ALG3",-0.127430231276397,-0.111401592791104,-0.0642683107745511,8.77240328323169,0.14920767925207,0.929600435274017
"ALG5",0.0480169434491803,0.0176445411720908,-0.185051053917898,8.84079263632747,0.680411479922414,0.567339786414164
"ALKBH2",-0.169948443620782,-0.0798090970350334,-0.178982496780161,8.77999233328139,1.08135332223517e-07,0.999999999949959
"ALKBH4",-0.000671909334411628,0.157278511821067,-0.121217958506093,8.76555393524494,0.991273588413261,0.407671759517139
"ALKBH5",0.160325534091597,-0.731853062187652,-0.205957216680891,8.93101783114334,4.29955603112615,0.00678561328310196
"ALKBH6",-0.135162357781081,-0.0933897624800211,-0.00944453346349676,8.79467869571846,0.10893559148072,0.954493223215999
"ALKBH7",-0.189968855826728,-0.143794288167018,-0.220287762966481,9.22474076420482,2.1246973612919,0.101646129723364
"ALS2",0.0298608854330732,-0.18796810391171,-0.137256548202844,8.88640170483609,0.221431680024499,0.881238718306817
"ALYREF",0.203181008213676,0.235097557629802,-0.043735513147283,8.85544055069641,0.537368958340628,0.658072628498476
"AMACR",0.27764534281436,-0.145391122712611,0.0514640094624613,8.74566238437607,0.690699954709103,0.565112296270902
"AMBRA1",0.0531149402487262,-0.141636554716394,-0.0134144850492925,8.84391970792205,0.0708628771902593,0.975333324000276
"AMD1",-0.114195253721882,0.0642070491018864,0.124638188745712,9.02192385531945,0.756752481061609,0.521122730359464
"AMDHD1",-0.0682951846982445,-0.206504866183501,0.0274658871389906,8.69913072769648,0.269592270328452,0.845746687002264
"AMER2",-0.616719950109612,-0.305665144763764,-0.401221422004555,9.1062979802194,1.03047055697775,0.385387709605644
"AMFR",0.203448757375536,0.193290340119528,0.0728721111670491,9.02060522040019,1.3211003348366,0.271671467954973
"AMMECR1L",0.022070187241039,-0.365062558140682,-0.237968613359329,8.8183107867961,0.610226911629,0.61104523318853
"AMN1",-0.0388010258997262,-0.198480202186095,0.0333942959893817,8.93744107750343,0.222607257301341,0.880478016742439
"AMOTL1",-0.402940403935321,-0.519797161533146,-0.422082678470429,8.79260870611744,2.21325514939511,0.0988879362620197
"AMOTL2",0.0774545621568971,0.609577510564453,0.0682750384278155,8.93206508155975,1.01343693743815,0.391101862889872
"AMPD2",0.0438682819964573,0.222797622059208,0.0957567167466036,9.0660378939185,0.337956456265546,0.79791590422215
"AMPH",0.222332091980046,0.140647279129306,0.308620372252593,8.91723811754528,0.883170744428304,0.454394771049502
"AMT",0.240308899238983,0.270679839563069,0.00608590565215478,8.71006200546201,0.381942695898821,0.767405816679979
"AMZ2",-0.258183407822754,-0.498001405106541,0.172284189160055,9.01477000725917,5.78758665727338,0.00107250561215927
"ANAPC1",-0.189743251372695,-0.461790042524054,-0.184801994292751,8.81805711552859,0.80337041140043,0.497119524837242
"ANAPC11",-0.132995324692604,-0.400332159333289,-0.240563242734711,9.5795715246425,2.92972049786702,0.0379129420239559
"ANAPC13",-0.215755614247563,0.195026932761693,0.0160614997086223,8.93457467763709,1.28967831999292,0.282651213469384
"ANAPC16",-0.114229662818113,-0.499000151620744,0.127560666702581,8.92998711337236,2.03449624649922,0.113963722211242
"ANAPC2",0.0568816856132741,-0.281796144046571,-0.220401151336381,8.73311872704372,0.377381827190339,0.770158131464033
"ANAPC4",-0.285951043613815,-0.271062551548437,-0.12252598224523,8.7950466487764,0.890410647916947,0.452774053949795
"ANAPC5",0.0101754901534817,0.117209652246646,-0.282282557437727,9.09402453130705,3.38554491209784,0.0209488980407278
"ANAPC7",0.0823659868681437,-0.212579648807235,-0.131979065001292,8.83995741513357,0.281531730337479,0.838551079106144
"ANGEL2",-0.167803282331326,0.309742067449433,0.0160027814912909,8.79090223861775,0.532902504188812,0.661881346054263
"ANK2",0.120983909175565,0.0650613580178755,-0.387364587633532,10.0746445260239,1.73010926754762,0.167893288756582
"ANK3",-0.043950892105028,-0.960546340891279,0.12334663785223,9.31129047328472,6.00197243500848,0.000840837781935606
"ANKFY1",-0.322123232904859,-0.0102016800613112,-0.107063103281982,8.84071780695375,1.86124773850394,0.144382383816014
"ANKH",0.213533512217743,0.27548485869148,0.0847520199570909,9.00285832424577,0.334261811809687,0.800593322204653
"ANKIB1",-0.0923727597012299,0.0994552125123688,0.264018806095162,8.96438805540785,1.25563153775326,0.293999163443264
"ANKLE2",-0.209568584769676,-0.30296635514484,-0.161421082163308,8.82999469803382,0.88862957083541,0.452802158742933
"ANKMY2",-0.0686353228249295,0.15703831537657,-0.0409914785176915,8.87704961630442,0.206934616407686,0.891192860922443
"ANKRA2",0.0439890885648238,-0.150455155469577,0.217451816865986,8.86909602999348,1.031661432143,0.384100646896399
"ANKRD10",-0.203748370462561,0.138898294140057,-0.237482981536306,8.98587100023904,2.02303524672838,0.116107484583702
"ANKRD11",0.274926817681888,0.626725250449748,-0.295908180981884,9.01538855040194,5.03904028661647,0.00313320704881992
"ANKRD12",0.125272526220664,-0.155997378960426,0.149461047916616,9.74402619811979,2.36246307987085,0.076388243854094
"ANKRD13B",0.339189814232665,-0.14441768057704,-0.268349199190595,8.95944864015787,2.67816710411343,0.0518306534859799
"ANKRD13C",-0.174335455570245,-0.097936071334557,-0.0451127247503864,8.93625416172041,0.640048823127166,0.591023925548523
"ANKRD13D",-0.175996887535717,0.0989268078072506,0.0541356827883482,9.00676324835777,0.689531548357248,0.560494207960281
"ANKRD17",-0.0476812543459658,-0.508426680095572,0.117517584236117,8.98758087258145,3.20135713572971,0.0263975759200955
"ANKRD24",-0.0571193207474478,0.25187445278366,0.175890610228155,8.86268745228115,0.456277712271866,0.713612757422727
"ANKRD26",-0.284017586023309,-0.296045533139962,0.290855655538777,8.79564171005929,1.21662704130393,0.313282819579745
"ANKRD27",0.236070357589234,0.472347102269225,0.0961428351726351,8.81072883758598,1.70679783826342,0.176018652917978
"ANKRD28",-0.231149410930499,-0.490124859394327,0.173961001398248,8.84812902742732,3.04395167082187,0.034180613145504
"ANKRD29",0.188447802554646,-0.303230657126904,0.494746410086362,8.75315602837472,1.37348344871093,0.270223663146517
"ANKRD34A",0.162693992344841,0.794677794382202,0.0637161838266828,8.76385040335084,1.53282249434737,0.221678224056394
"ANKRD37",-0.0576740842274175,-0.550137629213728,0.0932217838659232,8.7663319572346,0.747171689463043,0.530867589632187
"ANKRD39",-0.00357746854223792,-0.104536009444748,0.0546890690017841,8.79754483784042,0.079168454720846,0.971017543242741
"ANKRD40",-0.0670420648824856,0.307242811375675,0.162321620402877,8.78775214890178,0.310458952200857,0.817708092103877
"ANKRD44",-0.0725399568930837,0.0476329792786438,-0.209388564493928,8.84305038071514,0.399131250733709,0.754115906435106
"ANKRD46",0.199853595716217,0.193727596016212,0.148660700426519,9.3793748901146,1.56850727700876,0.202027660427777
"ANKRD50",-0.31505538164018,-0.0738791222310197,-0.100895690257516,9.01130746857141,0.956594111899041,0.416631633222149
"ANKRD54",0.0825766624966632,-0.0518269444819955,-0.141142323602071,8.7822665364824,0.378799690960725,0.768757275249217
"ANKRD6",-0.244697609268318,-0.167435428385976,0.0241893455856677,8.87258641535499,0.571262378250165,0.635723280151115
"ANKRD9",-0.133014587774568,-0.391729699820559,0.17671608436891,8.7780008214088,0.41744278263721,0.741351712048196
"ANKS1A",-0.119417941629403,0.154709620837455,-0.0829090180773008,8.83210177067354,0.476620141146168,0.699627007332052
"ANKS1B",0.389887928886425,0.89396141244642,0.0146294830014543,9.14503839610285,0.584326708546223,0.62757619461764
"ANKZF1",-0.224572271862847,0.428702048780044,0.0645666882877445,8.78571253312867,0.756211000105874,0.524958638387502
"ANO10",-0.233397894580043,-0.293114925531098,0.0499555944079149,8.81574344068024,0.618378180775081,0.605785070944075
"ANO3",-0.229099489267636,-0.449082034788627,0.41614992505531,8.83024133285148,0.984720138835504,0.407053505841197
"ANO4",0.0594789833443044,-0.278103888368391,0.0654804316636457,8.83276527696369,0.467255597736132,0.706100397994808
"ANO5",-0.168306834901682,-0.300515446522659,0.127881651494956,8.78510752506577,0.637051005677662,0.595152288990245
"ANO8",-0.0929188603515443,-0.366902660442597,-0.271015216686923,8.95027366752904,1.50457206647589,0.218520777718842
"ANOS1",0.432660464744287,0.115302325124831,0.104100433689107,8.84762272499758,1.67071240941402,0.180447521888753
"ANP32A",0.0192455431391987,0.220029901396143,0.221816894446891,9.09513092832096,0.890572620246266,0.448626056689681
"ANP32B",-0.370366160467458,-0.258839669202773,0.032244697773522,8.84102148844624,0.61772019989539,0.605878473879871
"ANP32E",-0.0369366323338528,0.0153394677853235,0.0660189511949162,8.76124143771964,1.21968996632303,0.317851288952487
"ANTKMT",-0.0133795500241789,-0.274205691232095,-0.0665779101418739,9.0298544716976,0.237147389539606,0.870279380431088
"ANXA11",-0.0498758367128265,0.689313789037558,-0.0859897794177395,8.73176772610631,0.323653022977813,0.808205748599663
"ANXA2",0.15771624332235,1.11478142165964,-0.0887531209607015,8.77133994392696,0.510739371168186,0.677593580272149
"ANXA5",0.0716753193698496,0.0727375175833181,0.271528075768744,8.86018844626892,1.15771302654612,0.331104469286984
"ANXA6",-0.399246076808662,-0.773092510373556,-0.00986689990545069,8.98629822446684,3.19296482568504,0.0266932740838684
"ANXA7",0.0327816494155058,0.261364083635731,0.203525057812772,8.9773423732071,0.788758607554334,0.502847824918726
"AP1AR",-0.0688699388745366,-0.285623551460933,0.0720179723880832,9.05199616525611,0.757587060858625,0.520504676915438
"AP1B1",-0.0598941395107055,0.248916758738505,0.122186309129271,8.84833346520055,0.291257022070394,0.831540886107988
"AP1G1",-0.0327086778032689,-0.492196310068528,0.0326875722515925,8.92169988815527,1.50675982106417,0.217914559595255
"AP1G2",-0.0920245300646909,-0.435250418159105,-0.17051563852736,8.85113462718805,0.410088039304104,0.746279036701651
"AP1M1",0.0525271834001473,0.037541098437072,0.205036259017282,9.02354662741474,0.625810947331274,0.600502962205296
"AP1S1",-0.307141051801472,-0.595177489641878,-0.183863773739201,9.22937702852265,3.10915553143628,0.0298236944769037
"AP1S2",-0.104150823660669,-1.09539493191545,-0.363743801029127,9.11540152031933,2.60693439218455,0.0561205518845792
"AP2A1",-0.185505806407406,-0.253724031232893,-0.0604053934213045,8.98945493741238,1.04746842789452,0.375187679080376
"AP2A2",0.208143169593976,0.472518909793278,0.139451549633488,9.12593165073389,0.252954802908146,0.858959416579841
"AP2B1",0.336944143110934,0.264809162990583,0.245122703458347,9.58718328118213,4.4328543528587,0.00587643332461815
"AP2M1",-0.0961480430252974,-0.396017358619337,-0.175609599258122,10.2170570774244,3.48403489343558,0.0203702148904733
"AP2S1",-0.250539172354114,-0.606496656974338,-0.248609115453025,9.64651880405431,8.7108957915494,4.08829667318636e-05
"AP3B2",-0.102407762156982,-0.102894773452797,-0.00676037666714029,8.98214670467332,0.269958882858439,0.846926316696891
"AP3D1",0.107936554543247,-0.285658463742535,-0.0673450604517615,9.25637276030519,1.18289614297327,0.32019264271626
"AP3M1",-0.374492527918633,0.00530673511687382,0.148481729386997,8.82938536129821,1.73554517359804,0.168039681561431
"AP3M2",0.228515381516881,0.339411111709769,0.0525895141883205,8.94738018360169,1.23174311957552,0.302604287143944
"AP3S1",-0.279354405841509,-0.188951868007531,-0.161306130383282,9.26468100052156,3.33040273343031,0.0226040325733022
"AP3S2",-0.0654040885266041,0.12514438934215,-0.0166122390973448,8.85631517971403,0.131724681365026,0.940919668340636
"AP4B1",-0.322827253153845,-0.23448252718783,-0.0252409918526313,8.78648747203989,1.10866951681793,0.355060747318679
"AP4M1",-0.0251938549217746,0.0622218809759209,-0.0413591854634997,8.78417887649758,0.0243475297785033,0.994786381835614
"AP4S1",0.10058118079548,0.241059460521976,0.127699473242149,8.76037538955836,0.676316141586848,0.571952245559685
"AP5M1",0.00894232666653474,0.0929518460368016,0.124798554192273,8.7916356801236,0.237424925479001,0.869868985862367
"AP5S1",0.237096818929045,0.189658683501798,-0.125648721501252,8.74562060413396,0.567109868538987,0.641243112278471
"AP5Z1",0.29112515463412,0.238113915807967,0.0148516156717136,8.79114584059074,1.09649550002883,0.359706358772258
"APBA1",0.509602884962735,0.52839352772557,0.61684882620002,9.05566648145408,12.5735618736315,4.1473134946814e-07
"APBA2",-0.570476625754593,-0.0932395362790324,-0.196932295639957,9.3168256168556,9.29884745406606,1.76951700104925e-05
"APBB1",0.0247752484517225,-0.23013618004927,0.0893921733569234,10.1140614278221,1.62173440863865,0.191609460853416
"APBB2",0.0506643458563564,-0.210150006631856,0.516184708512011,8.99694333488793,5.37711277460033,0.00180247104126328
"APBB3",-0.0902374480897182,-0.091964355945218,-0.0112423216078215,8.76638158249455,0.324307521393661,0.807747935910548
"APC",-0.361294115481901,-0.404815867430953,0.238358295096059,9.67270307598348,1.47483129387061,0.229144197920615
"APC2",-0.0784699478475717,-0.14862564683381,-0.131457759586186,9.55723333087061,1.20809561774774,0.311201273981554
"APCDD1",0.299868075491316,0.638367049261644,0.0397083733323932,8.85626969659235,0.18864629805015,0.903802021128527
"APEH",-0.194829444528673,-0.0945229453035026,0.09215463507843,8.87991455875282,0.549041472708639,0.650124245710265
"APEX1",-0.395234920183524,-0.359143154904592,-0.0670752317084442,9.14337888070454,3.57059410646083,0.0165430415586905
"APH1A",-0.220717119260429,0.259833951383944,-0.137431097594567,8.97468159555397,1.94121712404756,0.128156759026807
"APH1B",0.22633173021379,0.252782220749628,0.155510815669298,8.75747111545985,0.422099677179745,0.738377727812616
"API5",0.0395162361065306,-0.252033005377433,0.111491454778362,8.97832952179577,1.02865520198383,0.383383348240385
"APIP",-0.409575685655304,0.121339221955263,-0.37323354317099,8.7678373481767,4.5378644565065,0.00820673409880889
"APLP1",0.214843160815454,0.109277295733111,0.11164152895824,10.4292908142673,2.10358879830933,0.107914450489658
"APLP2",0.206050532827068,-0.359018327938986,0.402043298730113,9.83803182697159,12.904797123563,6.56915119696192e-07
"APMAP",-0.0221439008038699,0.39370753442433,0.177667391397572,9.08925504981656,1.17563191691526,0.32273066707048
"APOC1",-0.540606325515536,-0.272365375008181,-0.22453742118967,8.83518745562552,0.550098115539816,0.650066286837547
"APOD",-0.823273799786665,-1.73203264275118,-0.423989027430331,8.96192204280444,1.6214696481799,0.192316986836954
"APOE",-0.384435719246234,0.380579810385509,0.270209952509448,9.65636862619629,0.558063438289177,0.644393749927697
"APOLD1",0.257810996754932,1.52358123156187,0.463540812028594,8.81477501427316,3.67146756006499,0.0169152938859138
"APOO",-0.315309878250318,-0.164854588639683,0.0844997993332443,8.90811085450769,1.87396236804981,0.139340697646331
