,human,chimp,macaque
TEPSIN,0.6795917145182906,0.983303891982515,0.43007799511783606
TERF1,0.004835138467885538,0.2715286194360981,0.5968024770624041
TERF2IP,0.004480158048891466,0.10742883276976123,0.6122957715131263
TEX10,0.05034502231271231,0.1789795823030572,0.7857274491605086
TEX2,2.616685869180212e-06,0.0004521130043882532,0.05106955742217848
TEX261,0.07390255787486957,0.28233102484541234,0.21943737925129764
TEX264,0.008924882018313627,0.2631314618997191,0.09767061018263781
TEX30,0.00016279199545958758,0.2962307949912955,0.27192576115204686
TF,0.5816915770616947,0.16437415483577722,5.756787771281752e-05
TFAM,0.41684714200659734,0.33495998087583195,0.9541568274811856
TFB2M,0.1346158192910781,0.7248996764381346,0.6708757887073007
TFCP2,0.09809812437371429,0.4225589574564871,0.8262009905633623
TFG,0.09078217236193004,0.13914479135515603,0.4548084759160852
TFIP11,0.2992822521978719,0.08890527678619521,0.26174954096977726
TFRC,0.6632572040294372,0.41633580520713376,0.004170349309404746
TGFBR1,0.27660976492785144,0.8028325926116273,0.5765429335063033
TGOLN2,0.0071278843954013195,0.5380895757280996,0.0002625729705477065
THADA,0.9835913064035299,0.770723636762944,0.8036644342838138
THAP1,0.036231959479327246,0.0070259137412339336,0.5055331418434375
THAP3,0.007999829146530928,0.242654866829165,0.1122036008179177
THAP4,0.22979874785323914,0.29606728873680965,0.7845775243363909
THBS1,0.1248645828090743,0.00039733384728822405,1.5482084320309e-09
THEM6,0.905339817869867,0.7678613110585166,0.7026431682460584
THOC1,0.4754123089602116,0.8527753015036588,0.9256724298068122
THOC2,0.10360545457298122,0.3889645204205243,0.8473037184666296
THOC3,0.027221438299105054,0.3088661619972516,0.20796860987365423
THOC5,0.053529920963579385,0.7962376756741776,0.5243779254127299
THOC7,0.04112799535600535,0.21209699565797233,0.14051549954872974
THRA,0.2032949724212263,0.08444225020521505,0.00010206034455080586
THRAP3,0.2602309455433536,0.03725991825944607,0.44676075917154523
THRB,0.005035213391145503,0.16181997006219362,2.8257552181606937e-06
THTPA,0.44034944417910793,0.6520834350342184,0.052288715109665686
THUMPD1,0.488490833068027,0.855173433357239,0.24603834173466596
THY1,1.8754881794559295e-17,5.258989205924063e-06,0.17946986511347254
THYN1,0.9755658517901364,0.4639956838300736,0.27804073590760076
TIA1,0.5385966534508322,0.2627102444057875,0.8978489301468662
TIAL1,0.007419757407688511,0.7961969043766431,0.27833539564750465
TIAM1,0.0007077576127056482,0.17644010417927028,0.018401107671737433
TIMM10,1.612177253660684e-05,0.42348239726132675,0.02687282999372997
TIMM17A,0.040578386201864464,0.15606579774484466,0.2463431518796809
TIMM21,0.6775837321370525,0.9243186441466479,0.21029260460399582
TIMM22,0.19138154983507688,0.6760851827623005,0.05313705321841736
TIMM23,0.015799467670594206,0.37383231920148435,0.6381353600032533
TIMM29,0.31318780863291645,0.13143846459541056,0.1818155295861775
TIMM44,0.0031561742798615067,0.007347980353460319,0.5790266090897145
TIMM8B,5.3197823874567356e-05,0.05445095189664718,0.42637804498510146
TIMP1,0.0628616076823335,0.03821804837893781,0.21172443943628397
TINF2,0.9632381112749311,0.3156724865809485,0.023453403463444475
TIPARP,0.028682756319069722,0.03343449988337191,0.045629848106407994
TIPRL,0.62156855171,0.77541437201413,0.2892349158985225
TJAP1,0.2583164534737452,0.8939531101437748,0.00011204520105788656
TJP1,0.04227243394107716,0.3663398367079724,0.10290971269673733
TK2,0.6950190545931536,0.7822726349521297,0.42725008878433846
TKT,0.2959125517144203,0.2182955363314164,0.46515025790827325
TLCD3B,0.09930017129118991,0.9894019385809867,0.024788530738460594
TLE1,0.00011684793966890076,0.025135066667089496,7.090443682413835e-07
TLK1,0.001291354083749989,0.28415016320503744,0.11401662120146434
TLK2,0.18206989412835645,0.006683221513983486,0.8470999093273399
TLN1,0.2026116437867482,0.3002441373982981,0.3325378964300477
TM2D1,0.34774388223311786,0.0002573027909561238,0.9634161315127282
TM2D2,0.08320126365773414,0.645090491675669,0.6305153833428595
TM2D3,0.2414297098614994,0.4600776448879683,0.07522621774442359
TM6SF1,0.00035239653396260974,0.11054006063396617,0.5494748811404191
TM7SF2,0.07522371132199314,0.7836324038930764,0.0005800439496934953
TM7SF3,0.0931609389951772,0.007936619746699796,0.0009978634399665275
TM9SF2,0.07889049933367198,0.9697867622179288,0.7077014324902384
TMA16,0.05576547052292097,0.2538229966668353,0.6845764371097101
TMA7,0.0001087144122591619,0.002028543287596663,0.18232737987156963
TMBIM4,0.5544865952757569,0.2456078121355213,0.7154540477987044
TMBIM6,0.03385613604383043,0.2989536999737162,0.07896746733947524
TMCC2,0.06514260704389814,0.006241282788648405,0.14758388468079622
TMCO1,0.09890839497121814,0.5209091923700737,0.012581839421511616
TMED1,0.8338226197962014,0.9548443017355438,0.41623084150649814
TMED10,0.15184325056221012,0.828003328203123,0.015534853444823507
TMED2,0.2553342961307927,0.946522268496135,0.18742403038845218
TMED3,0.009658103123528997,0.8558124478304698,0.004411787240308012
TMED4,0.6729477404483905,0.6707622567816529,0.46205971125904377
TMED5,0.04698877541607488,0.027436414984133583,0.33661362679550483
TMED9,0.9357188296163864,0.507784710908283,0.06490640946001415
TMEM101,0.6442475160556778,0.3099571749554502,0.9744530393296329
TMEM104,0.7418284268222124,0.400849535704785,0.04186987702778091
TMEM108,5.61042837829032e-08,0.010140807629582532,0.0011906177304740223
TMEM109,0.34285369623464584,0.19427241898910752,0.2929996877660021
TMEM11,0.2687845178628488,0.5656677884215617,0.15227038323862435
TMEM115,0.10462441468556852,0.6219095787111799,0.8233944504910462
TMEM123,0.036150418158386224,0.19875589202234087,0.025908882336840713
TMEM126A,0.1747799646386339,0.6150077588226528,0.15135148059962292
TMEM126B,0.05185078994705059,0.0002270079027337509,0.23326965509586411
TMEM127,0.8051439562046411,0.818248531668599,0.25996536309712204
TMEM128,0.0005448815304229168,0.04718735975019885,0.06071993858385333
TMEM129,0.02230173171722424,0.18587984691593257,0.034624717617970646
TMEM130,5.156954826293131e-05,1.7525274392049988e-05,0.1586971058581869
TMEM132A,0.00011866638505118006,0.17423579456169397,0.05404658997024717
TMEM134,0.8712526200008014,0.42120731911554743,0.8968349303211902
TMEM135,0.022259051801739316,0.014716100303614248,0.05664873200256103
TMEM145,0.510652551888216,0.10792740473530976,0.3094540584499195
TMEM147,0.10775920974527474,0.20371985818540814,0.817252036515798
TMEM14A,9.109241347725661e-07,0.0002042812457174676,0.48283212100768214
TMEM14B,0.34509120131300247,0.3478935777368818,0.04243799675374206
TMEM150C,0.006173886508961008,0.7862604165142462,0.7696464066435529
TMEM151A,1.1068867256615006e-05,0.06319108828178842,0.1380685297048141
TMEM160,0.31660954627840154,0.07553102113687508,0.02390076397127344
TMEM161A,0.27718119476657505,0.009516633107591106,0.649639343611154
TMEM165,0.06097950634958757,0.5015278386543259,0.3899019546550044
TMEM167A,0.005595844158864403,0.8024394223914606,0.000837549145981476
TMEM168,0.08520806975907459,0.8266826441949178,0.46192697664695015
TMEM17,0.021826283682247486,0.3129528173219852,0.07687898110599592
TMEM175,0.7174673030292003,0.9505257647582498,0.4521013334262528
TMEM178A,7.04042114884945e-12,1.3221587965214926e-06,3.8338809667727334e-08
TMEM179B,0.009331471344465046,0.19906376100430448,0.339594249768969
TMEM183A,0.22675175733129688,0.005422505348260665,0.5231036389113805
TMEM19,0.09793086087811272,0.12483523114681053,0.09657602183270016
TMEM198,0.26216707213656615,0.1545936912772542,0.020634649643100283
TMEM199,0.24954009276538341,0.31187895094447443,0.00816423683026958
TMEM201,0.006906032768827218,0.2603104334508384,3.7694459559412614e-05
TMEM205,0.01588761453314649,0.038380780858720126,0.02018505861216028
TMEM208,0.23852570798929726,0.6787085248949434,0.308951554100089
TMEM219,0.07136538131922848,0.15509696700511275,0.13585281729303852
TMEM222,0.02846214669118461,0.432391241484283,0.17034770551428707
TMEM230,0.9237637128872063,0.31628275848998305,0.26993877657886445
TMEM231,0.6407674662802366,0.056496022270548917,0.04595039391834494
TMEM237,0.5939941819363349,0.019698476957435727,0.9757234607934764
TMEM242,0.03624267110625042,0.20556640340393126,0.6019280119340404
TMEM25,0.7495245338331298,0.5805059825921022,0.2839862011489159
TMEM254,0.08901279947542497,0.1265907457010709,0.27166342781271174
TMEM256,0.19297451006210806,0.44352113559948936,0.14793889382762485
TMEM258,0.00035625694860366903,0.18981877853172352,0.34989662896880175
TMEM259,0.11612923863639009,0.04816294276499651,0.004226392586124917
TMEM260,0.9401041689106833,0.0063737816909945014,0.3144329426106721
TMEM263,0.07690536914149743,0.21262477140354677,0.22315020670164445
TMEM268,0.00766012848370051,0.03934009661162362,0.185534090451165
TMEM30A,0.0004520345460715806,0.00040702070477117823,0.010918848194309034
TMEM38B,0.05377764572866958,0.6278098521055453,0.012510203384802984
TMEM39B,0.45621498507990366,0.3775415374593755,0.09543700830775365
TMEM41A,0.1521064455481105,0.02533167225800667,0.0193821957222674
TMEM42,0.5235955932433861,0.8591379909983703,0.8348656071729172
TMEM43,0.0054866000399107625,0.8526694348433038,0.3324431119662464
TMEM47,0.014990508586525035,0.003553738627337028,2.8064173189264087e-06
TMEM53,0.041621349195355775,0.04109900021855712,0.8315412620741232
TMEM54,0.021041698262729534,0.11334948924947248,0.02254310532278996
TMEM59,0.076446362964634,0.5446532043120037,0.4750088680465525
TMEM59L,4.403019667728387e-05,0.3216640188829606,0.13395983141515527
TMEM62,0.11393178722145121,0.8926615032721107,0.11267271786649224
TMEM63B,0.010172309191371746,0.1055065102703425,0.2601382053407016
TMEM65,0.0356610062232966,0.02850561185324154,0.0008064219701386441
TMEM68,0.6632459278842135,0.009170176721126105,0.5601300469960258
TMEM70,0.22808219855989328,0.0002719218917497546,0.4523516515996263
TMEM80,0.8858627768946088,0.2007243527152788,0.11677146250919178
TMEM87A,0.1911352246338285,0.06377569827484803,0.034033175029551464
TMEM8B,0.042856635668670845,0.09150021425733976,0.012463261231022833
TMEM9,0.0012167698913572076,0.01159428364212363,0.15797201285860804
TMEM91,0.1380101891331095,0.125547066145223,0.001170083585713387
TMEM97,0.004655388464566464,0.5445356040820124,0.6583263247426007
TMEM9B,0.5141959124145422,0.033149146013687396,0.15170973349062594
TMLHE,0.2362827130574027,0.17572956297311146,0.17953894174556018
TMOD1,6.725126088596391e-09,4.738838902038032e-07,3.0771225421559844e-05
TMOD3,0.03140495647795385,0.03532769658152949,0.5155094487891859
TMSB10,0.4256115072304433,0.02430787761083457,0.14945549459667531
TMTC3,0.574018719916097,0.6567845010847576,0.5551380317962721
TMTC4,4.268582926622166e-05,0.030630220773606037,0.056653581952237214
TMUB1,0.8055245128916109,0.34086640894027026,0.29707931148017946
TMUB2,0.004102332410868212,0.03264704074928752,0.31193412442329427
TMX1,0.03681422215672416,0.33186151343729037,0.20546604043037994
TMX4,0.0008867549881921091,0.8924938616818521,0.5313411081121304
TNC,0.06363036717961332,0.5485320455652094,0.2161286081431671
TNFAIP1,0.09596095661449733,0.9418174809682582,0.04016246075400107
TNFRSF1A,0.12284296588716308,0.13078203512968486,0.5334821394562499
TNFRSF21,0.011918132879621178,0.0064290290036813046,0.02188500787725266
TNIP1,0.07955015771188689,0.6701394533164725,0.316704558579568
TNK2,0.31801194676697314,0.0013279000960859072,0.8080930487979638
TNKS1BP1,0.6775267170678445,0.9528295610096121,0.43862509552081197
TNKS2,0.012261544082701427,0.24423282457527573,0.24536531117657834
TNNT1,0.05068838159183343,0.09391384858584897,0.00567974240051198
TNPO1,0.02889157836359229,0.9101400398430766,0.10690797255181174
TNPO3,0.6839695966022377,0.006369557930293899,0.8985644288078465
TNRC6C,0.0010010742650343703,0.10775240794077172,0.1998771684519082
TNS2,0.1371523819052977,0.315695700257107,0.07406986618975708
TOGARAM1,0.019328387373365747,0.05767271584169671,0.8161060918939502
TOLLIP,0.08143350862166046,0.20875885017453863,0.03095929612100921
TOM1,0.6666882178414273,0.04274951480255249,0.427203066836489
TOM1L2,0.041113401335396614,0.7618205924460202,0.5081607332521325
TOMM20,0.008679803533886876,0.23540408027190723,0.0464772112099283
TOMM22,0.2819191027256571,0.3523962517190236,0.005720711595457969
TOMM34,0.843564863273476,0.8097546068010848,0.0643289401634344
TOMM40,0.05421365987805186,0.2803504404740733,0.05730511490504923
TOMM40L,0.05489823894202623,0.06684848835792187,0.7608152231861456
TOMM70,0.001470227956846971,0.00580871877127172,0.02907792396472486
TOP1,0.22426857899705555,0.059149034936127595,0.6524167315036828
TOP2B,0.005782130693413997,0.12165059486157237,0.03081040110563041
TOP3B,0.5400933213240036,0.1690066173400149,0.06424486143534128
TOPBP1,0.40390261330688315,0.2873735262690198,0.8779283080545202
TOPORS,0.8505605081254141,0.31615323348211577,0.27384811235876755
TOR1AIP1,0.5317674315116818,0.479283093049386,0.8652688605017681
TOR2A,0.8900608438860188,0.17668923596112324,0.7080601185141688
TOR3A,0.20232527222466168,0.18891008411938823,0.26359487752740807
TOX3,5.65824667651375e-08,0.08093991177295808,9.47763058795169e-08
TOX4,0.25323831612375347,0.033242557089703674,0.44881133758973435
TP53BP1,0.017904745749107897,4.530131185337566e-05,0.6061967122763986
TP53INP1,0.03337562060122892,0.24493586931951228,0.7757088628834781
TP53RK,0.30396619418813803,0.6916347188467653,0.7138956946990216
TPCN1,0.7844339700769312,0.5336721310203165,0.526715795158329
TPD52,2.7336926498590498e-05,0.0006787380388360832,0.0011301918365827894
TPD52L1,1.1077834795453456e-07,0.14477687793950644,2.0190817328104643e-05
TPD52L2,0.11474652790510724,0.3755578050830303,0.5597859649658632
TPGS1,0.5981996573002927,0.31479547184511747,0.06261289807784759
TPGS2,0.020696430146449278,0.31109821606071114,0.0304045395326773
TPM1,0.9433062826673634,0.015451778115326198,0.0030784951694502447
TPM3,0.6805410280581468,0.8254851651484351,0.8218777139469851
TPMT,0.2639111109455083,0.3976125707312501,0.6442477911691245
TPP2,0.028873205044778937,0.04528601744377433,0.007812335443634148
TPPP3,0.025386903589595746,0.10773799328420576,2.4569977291856065e-05
TPR,0.2192047409506282,0.7867527833422835,0.04234940370464277
TPRA1,0.006208692053440542,0.42067885825919593,0.1679625730694766
TPRG1L,0.02087202059069798,0.13607244053052542,0.083987595238592
TPRKB,0.8144317292898711,0.870513075826838,0.9667115868434326
TPST1,0.870479430846811,0.1442994303216508,0.00332921777584163
TPST2,0.056354670880139394,0.0002554963112908925,0.0030132641652085464
TPT1,0.08823324303841452,0.18242599907407436,0.06269070487068111
TRA2A,0.5347394632715348,0.6254223162591271,0.8707080206156576
TRA2B,0.1399200235241874,0.3263134192001993,0.9522159206188967
TRABD,0.9303227341674962,0.880015267603658,0.1096185325152097
TRAF4,0.016576142537753934,0.46942329595961807,0.022428231264088647
TRAF5,0.00905335977737055,0.3914602950346073,0.001957661348175574
TRAF7,0.0012148974455510335,0.766720559234824,0.027685800440458375
TRAFD1,0.39502088376781674,0.3343215433616919,0.00017228876071265873
TRAK2,0.4191807944851986,0.36152580186478683,0.0005279303616664707
TRAM1,0.15228034638935528,0.45637890923765023,0.5952718348241666
TRAP1,0.014510128514252476,0.22352901678111597,0.5555766589960207
TRAPPC12,0.400165612948667,0.25708058298425773,0.10429567164901403
TRAPPC13,0.12657085977685953,0.8023317033650023,0.7250066973402234
TRAPPC2L,0.6390686813055881,0.7483127055667427,0.008218805244350374
TRAPPC3,0.36109733870468247,0.385018195434815,0.7720324372748602
TRAPPC4,0.02309970255528994,0.22350337317883226,0.4931382465790317
TRIB1,0.09707053171403981,0.06505723551901324,0.03645763214620609
TRIB2,0.002430429122461105,0.015074513081110163,0.0043942186887327575
TRIM11,0.36586020906756567,0.9696942589543922,0.22618523191908602
TRIM23,0.06910741739278387,0.022204026893330602,0.15306715917469757
TRIM26,0.23181873038460013,0.07513050342148701,0.3831015236168833
TRIM27,0.10993635075971962,0.21019415383431217,0.4074534730287323
TRIM28,9.677903030674585e-08,0.12176125185613561,0.2413672022853362
TRIM3,0.8900362109067814,0.35452196748379233,0.01982516593533995
TRIM35,0.7613852171321548,0.33834639137223727,0.4584365388500977
TRIM37,0.04786559756786079,0.0012081969231557664,0.1286539143427042
TRIM41,0.7782918965282035,0.5176628163559716,0.7591521577248992
TRIM44,0.006799319670764859,0.421595294675435,0.031953134296380636
TRIM46,0.008704264858463985,0.7334033342385198,0.17306617662038007
TRIM8,0.006620844925883334,0.09916714019579584,0.009796301399408954
TRIM9,0.8529552573207838,0.586172949061561,0.00012641738020355013
TRIP11,0.26060060591702733,0.23958928899748438,0.8431856967737842
TRIP12,0.037179227644435264,0.4284932204087577,0.00012921462094276048
TRIR,1.4109028966890234e-05,0.989082226318531,0.3108938664288468
TRMT1,0.013068023033611006,0.8938464615519919,0.7820143351284192
TRMT11,0.00023946591228334035,0.9550351994786317,0.3556693597455933
TRMT112,0.518002569926634,0.30829746861977464,0.09655614849839946
TRMT2A,0.7827224121766007,0.7084744812846736,0.4999360254543175
TRMT6,0.29967989573161213,0.9034048354097588,0.010811824754174689
TRMT61B,0.7388204101708553,0.0033733445860896355,0.1678362041411419
TRMU,0.6521315089814368,0.06190780459118293,0.6870223299433365
TRPC1,0.06026784501302296,0.04953363710166949,0.23644023072329118
