,sum_sq,df,F,PR(>F),p_val_adj
NSMCE4A,0.021229308667805525,12.0,1.2787237345493503,0.25141081742217025,0.3408408137254629
NSMF,0.10231142617115788,12.0,2.1321620543781625,0.0257070973102135,0.05309801526075503
NSRP1,0.02366191536397957,12.0,0.6323657760677692,0.8073696380769858,0.8545126008520557
NSUN2,0.042495108366626455,12.0,1.6283464151672842,0.10428804036269054,0.16718041010787857
NSUN5,0.022158722506782597,12.0,0.7405339980349334,0.7072078262613128,0.7715603867552332
NT5C,0.03651281917628477,12.0,1.803698976822149,0.06486571059211496,0.1136167896389946
NT5C2,0.11231828909681102,12.0,3.795595665618998,0.00020138511958087463,0.0008763488568528798
NT5C3A,0.06423716102733962,12.0,1.4685438606005328,0.15799830877199306,0.2344261081489707
NT5C3B,0.08916492483474224,12.0,3.3273709134911655,0.0007804626739161403,0.002776854830533161
NT5DC2,0.059748348985657555,12.0,3.1456331178456693,0.0013276005578979602,0.00437215519925766
NT5E,0.04276541774304011,12.0,3.735532930827581,0.0002392814625403924,0.0010102263672957053
NT5M,0.021709688110431377,12.0,1.3035965222719879,0.23707064563022306,0.32547286491174804
NTAN1,0.13207499480494486,12.0,9.098633157901771,4.0495313802994867e-10,9.345384699197412e-09
NTAQ1,0.022813394559809977,12.0,1.3493239450080663,0.21242627981147755,0.29842248632399343
NTHL1,0.022184661450306144,12.0,1.2725447593810182,0.2550774681101658,0.34464465537173977
NTM,0.4000859460910631,12.0,7.146658540164438,3.131979500300365e-08,4.2286315599363283e-07
NTMT1,0.01911248412685922,12.0,0.8089658937289647,0.6402115782413891,0.7135082999381052
NTN4,0.13145894177305253,12.0,4.2965220124168395,4.869679295725508e-05,0.00025829497093917325
NTNG1,0.0889602913643143,12.0,4.932179534421257,8.47222344931258e-06,5.612390900810809e-05
NTNG2,0.317213559757691,12.0,2.0669373715605697,0.030980317492210547,0.061799558810284816
NTRK2,0.6500026489481181,12.0,7.268683409746822,2.3505435179620137e-08,3.274403133645117e-07
NTRK3,0.07814590664913215,12.0,1.8249139817424753,0.06117780752732663,0.10829012912564852
NTSR1,0.06817489689670855,12.0,7.249886965644652,2.4564543469858614e-08,3.406480666723767e-07
NTSR2,0.030928488051550226,12.0,1.0110364010098418,0.4488759137529022,0.5388149411858588
NUAK1,0.23791687051563232,12.0,6.630706839217074,1.0797149429243573e-07,1.2616770551329293e-06
NUB1,0.21175634835073454,12.0,6.997981636483512,4.4561395644335026e-08,5.774430693388107e-07
NUBP1,0.0190654008740916,12.0,2.735133361906586,0.0044324362140952455,0.01202906866617958
NUBP2,0.08243384411671979,12.0,2.634720564908387,0.005953250825368044,0.015398183595502515
NUBPL,0.01906592763733683,12.0,0.7847392930758605,0.6640460739710191,0.7350085646261743
NUCB1,0.06077719613249067,12.0,1.2297130397135028,0.28165123867887343,0.37310381322904135
NUCB2,0.08936522091659514,12.0,2.662900800890332,0.005480435604199159,0.014401783973591854
NUCKS1,0.13340125937144282,12.0,1.9492009168970137,0.043250212562873716,0.08107653853398639
NUDC,0.1683057345337228,12.0,5.441380131828052,2.184338142005388e-06,1.7249901896728657e-05
NUDCD1,0.04883196492084003,12.0,2.822751304567644,0.00342597706091222,0.009681328103931226
NUDT1,0.022480286296285033,12.0,1.4419037863881876,0.16899526320796154,0.2477090709358341
NUDT12,0.043920775398505654,12.0,2.282888324289927,0.016640791758483157,0.03689583686783359
NUDT16,0.05532602629722223,12.0,2.0297613352518145,0.03443846883490161,0.06745573729669731
NUDT2,0.10458284424470508,12.0,3.2280340102943073,0.001043116630598387,0.0035460078356361535
NUDT21,0.035261757876963444,12.0,1.2281715287789898,0.2826456312927527,0.3740981706114226
NUDT22,0.026991007271476478,12.0,1.9890770216195293,0.03864816588861374,0.07420189981283473
NUDT3,0.1523136233223421,12.0,6.073716646580492,4.2959614982007135e-07,4.159538746102226e-06
NUDT4,0.408285044480975,12.0,12.361133038183029,7.600870917675907e-13,3.6452510109354035e-11
NUDT5,0.027330259350686767,12.0,1.150818933784431,0.3359670326082289,0.42863289385522246
NUDT6,0.013643759851947239,12.0,1.4948999653267279,0.14773492226597368,0.2222419807588769
NUDT8,0.023789612710036597,12.0,2.653008161334396,0.0056419995613701335,0.014733843437633634
NUDT9,0.17056687477450122,12.0,5.298587142032183,3.18127948198755e-06,2.3971539664600135e-05
NUFIP1,0.009075743783115658,12.0,0.4274026547500874,0.9471941977195227,0.9637308478012558
NUFIP2,0.019320355317179762,12.0,1.2469298240488278,0.2707251692600281,0.3611760878797941
NUMA1,0.0711042934401576,12.0,2.6821386894625285,0.0051793222371324405,0.013712248176973982
NUMB,0.035433771740186,12.0,1.5874018434513084,0.11620675380849525,0.18300526578905837
NUMBL,0.19070509526015603,12.0,5.214928194005911,3.971154856047239e-06,2.922973134650917e-05
NUP107,0.016267892892334584,12.0,0.8914553823440906,0.559566022916338,0.64357780901994
NUP133,0.014920062632417888,12.0,0.48349720412859404,0.9177002591202297,0.9401628822851663
NUP153,0.025237535004969603,12.0,0.97532773611662,0.4808006844564867,0.5694896710156071
NUP155,0.008293879554804982,12.0,0.6632239397449552,0.7799659813922792,0.8328802918543555
NUP160,0.01594225869967933,12.0,0.6887661500536711,0.7564767124606342,0.8133626305858851
NUP188,0.04799879181728554,12.0,2.320047258091224,0.014939122619605538,0.03365780305390942
NUP205,0.01578395182695369,12.0,1.3512542948158333,0.21143389706649723,0.2972728368320552
NUP210,0.020923014763333855,12.0,1.5009985310790317,0.1454448040706913,0.21973023066167768
NUP214,0.02208277579439001,12.0,1.3290950506085843,0.22305765883114878,0.309464354756248
NUP35,0.018818810862848576,12.0,0.6300927439490431,0.8093401540510946,0.8562045195889797
NUP42,0.029011443380415534,12.0,1.726345034979853,0.0801483903755955,0.13506705318054235
NUP43,0.010488897799854225,12.0,1.2272746615656984,0.2832254014017425,0.37465012154966887
NUP50,0.09876750706737002,12.0,4.157088166280432,7.204529652049504e-05,0.00035956265060201536
NUP54,0.043841628137737454,12.0,2.0858418009808957,0.029352836148256088,0.05915537650539331
NUP58,0.02042883278221422,12.0,0.7053057923408894,0.7409448472682343,0.7996507446842359
NUP85,0.023499946211949084,12.0,0.9160258732804714,0.5360292667751867,0.6222588865942914
NUP88,0.04709621916159548,12.0,2.407535684518069,0.011579108956349286,0.027040435016501198
NUP93,0.11957605389952397,12.0,4.667596638906349,1.741275214981322e-05,0.00010539355442568783
NUP98,0.02109058610578651,12.0,0.6965172286640574,0.7492263550780194,0.806886114334316
NVL,0.02136080777614769,12.0,1.7824842233211953,0.06876123683146879,0.11921549025497356
NWD2,0.11431400196470318,12.0,1.3357553070187436,0.21951036064045149,0.3056019656451886
NXF1,0.030010187983382914,12.0,0.68053998417804,0.7641122462421223,0.8196581504423883
NXPE3,0.060303380022328344,12.0,1.8723548003115253,0.05363281023480641,0.09704282111261495
NXPH1,0.09849283932837977,12.0,5.058388651287527,6.031569549524047e-06,4.185282020498676e-05
NXPH2,0.2582375733342538,12.0,3.776293242879561,0.00021284890267316104,0.0009154192880964347
NXT1,0.0077161521161045465,12.0,0.49644606797711593,0.9098626915377008,0.9342122729347847
NYAP1,0.02240551426300919,12.0,2.564944188023372,0.007305834697619449,0.018335275523488657
NYNRIN,0.015498289284747368,12.0,1.2121474338522942,0.2931399060436317,0.38478007909476275
OARD1,0.057829193996143995,12.0,3.4701850495992907,0.0005150708441613978,0.001937406998790094
OAT,0.17808590636590038,12.0,3.4345270557862837,0.0005712870753615486,0.0021177179508571416
OAZ1,0.10255270600677457,12.0,2.556907205714022,0.007480029722968222,0.01869093994276564
OAZ2,0.09818732085016549,12.0,2.571052399816882,0.0071761422164523,0.018063946836821426
OBI1,0.025365679521886172,12.0,0.5681568539508127,0.8600067595084391,0.8970256277247063
OBSL1,0.049808528156254764,12.0,1.7435725679988294,0.0764800241855907,0.13021493952936813
OCEL1,0.17941833154308007,12.0,6.293031298072286,2.4799616494941917e-07,2.6067907384180953e-06
OCIAD1,0.15233879552804347,12.0,5.004663977550759,6.968086665755135e-06,4.749233310012826e-05
OCIAD2,0.26303653389354265,12.0,9.185303179540577,3.376597237612019e-10,8.013326640188524e-09
OCRL,0.049308633228871745,12.0,1.1035615928086726,0.3718277900156333,0.4648421418923375
ODC1,0.045433763805406716,12.0,1.5437230183498307,0.13025878798831894,0.2010430639953806
ODF2,0.07461536376993184,12.0,2.0830725339311496,0.029585968477453834,0.059520995792089776
ODF2L,0.04138547095256471,12.0,1.5101302228137008,0.142073938939406,0.21538783053997504
ODR4,0.03589109661426457,12.0,2.4172144402877875,0.011256614637696775,0.026448305073720823
OFD1,0.06834756584393722,12.0,3.3237852763346942,0.0007886669100268452,0.002798737665696488
OGA,0.09106146972361595,12.0,1.5211569898511688,0.13809530279048465,0.2104918967215333
OGDH,0.0284331558346646,12.0,1.0706590165199514,0.39822492322061065,0.4912721185711928
OGDHL,0.055636199335400746,12.0,2.4694558202516257,0.009663120461780179,0.023268308894370263
OGFOD1,0.00925224393967339,12.0,0.34580025693346217,0.9769932935572726,0.984897169973814
OGFOD2,0.01972406738880142,12.0,1.2764177654643933,0.25277431629511665,0.34223583361938453
OGFOD3,0.006000284527157776,12.0,0.3012342013876292,0.9871518809240045,0.991566981515025
OGFR,0.040243065869393406,12.0,1.084145262092626,0.38726636198740805,0.4801977728494551
OGFRL1,0.37041831927020125,12.0,7.13214953350908,3.241172149883007e-08,4.3666820708944886e-07
OGG1,0.04192764262713794,12.0,2.8471314418319604,0.0031890227886840028,0.009139284730221691
OGT,0.06825679408558152,12.0,2.171756324487735,0.022942364446996235,0.04848595176220825
OLA1,0.16866746770181712,12.0,5.795775205597881,8.712240096454091e-07,7.669436597337406e-06
OLFM1,1.8286649053659623,12.0,8.828072447733609,7.183558624377537e-10,1.524106170812635e-08
OLFM2,0.4427416266560321,12.0,7.1586719571897754,3.04442774428666e-08,4.134674140028255e-07
OLFM3,0.11940629677713026,12.0,2.5314149340945717,0.008060272777962198,0.019887189640802765
OMG,0.1474860239414923,12.0,3.4034543170049325,0.0006253159317145589,0.002288517130058688
OPA1,0.0680973973891788,12.0,3.334312791608756,0.0007648231763529293,0.0027303297232581457
OPCML,0.21232399355225479,12.0,4.440771436312797,3.2569673400436785e-05,0.00018142864650406648
OPLAH,0.04402943652917668,12.0,2.651402202653641,0.005668671329245547,0.014786721133057505
OPN3,0.04347868693093543,12.0,4.219703066122917,6.0404270439175434e-05,0.0003107276660357136
OPRK1,0.499307777076497,12.0,7.917868757872878,5.288517344609456e-09,8.727001381570586e-08
OPRL1,0.02952420920557286,12.0,1.7180659584298608,0.08196870343815149,0.1374554400397922
OPTN,0.05378683558696322,12.0,1.347868786582186,0.213176900831633,0.29913637654033476
ORAI2,0.054623758153012514,12.0,1.9415429230576107,0.044192004072520594,0.08252585367690927
ORAI3,0.023698044390338114,12.0,1.6199220158222705,0.10664582326327096,0.17035543027103905
ORC2,0.010740410344364648,12.0,1.2742554403071606,0.2540581579869003,0.34370035739749455
ORC3,0.036593598813543904,12.0,1.3237925376619115,0.22591505319701144,0.31275347982424745
ORC4,0.08007409168309704,12.0,1.5584801664005148,0.12535014872221253,0.19464151255213036
ORC5,0.01179926611015169,12.0,0.5519831738113841,0.8721523421207222,0.9067154528900994
ORC6,0.06939129678059248,12.0,5.663832040913269,1.2238935285805952e-06,1.0358098907325479e-05
ORMDL1,0.05825764683563954,12.0,1.4607995263897378,0.16112947539076286,0.23841126526776263
ORMDL2,0.022937504546070114,12.0,1.1327114852029931,0.34941671047884754,0.44256245805904104
ORMDL3,0.01548668733110368,12.0,0.7536120282794997,0.6945097139857928,0.7608620400215562
OS9,0.09824499778485224,12.0,3.3522371002515037,0.0007258887948884406,0.0026109312591143597
OSBP,0.04134789725648877,12.0,1.0189183479058117,0.4419824495361295,0.5323445906250727
OSBP2,0.10544858586787718,12.0,2.380839215126642,0.012516593528776137,0.028943443800344217
OSBPL11,0.012600559068287467,12.0,0.9712298244670435,0.4845334106591752,0.5733946337681127
OSBPL1A,0.31415929683345206,12.0,3.932889613783328,0.0001360170844380841,0.0006240385219261975
OSBPL2,0.0870108201418844,12.0,3.2681682777953647,0.00092767180015146,0.0032185387851524656
OSBPL5,0.06916567757156933,12.0,3.6100679902952244,0.00034349823903824923,0.001373992956152997
OSBPL6,0.05731455449145254,12.0,1.6414156579972154,0.1007238771834899,0.16271323879045177
OSBPL7,0.014439124854056186,12.0,1.1973708125607863,0.30307247108542323,0.3958988954113459
OSBPL8,0.22934564630781742,12.0,5.3642106456978675,2.675394706331525e-06,2.0649651681392025e-05
OSBPL9,0.04154267791226343,12.0,2.8563786050205415,0.0031035010946367505,0.008947100212716093
OSCP1,0.12949977562390758,12.0,12.211621513776949,9.904998383042837e-13,4.583177141259218e-11
OSER1,0.03170225914360226,12.0,1.8596241739618755,0.0555663226168567,0.09997160974130842
OSGEP,0.05122251549658936,12.0,1.3822292433470036,0.1960272818854633,0.2794147386379793
OSGEPL1,0.015705292032693982,12.0,1.6096757402525406,0.1095785648043112,0.174196157272064
OSGIN2,0.030572137654984226,12.0,1.3431721972703137,0.21561445240741306,0.30163570743978807
OST4,0.09090916409166666,12.0,2.6754799244767704,0.005281633588305978,0.013947026693754357
OSTC,0.0399424213670748,12.0,0.8347823142114668,0.6148122595370489,0.6914854385998712
OSTF1,0.20650767558583344,12.0,3.779625317293967,0.0002108236878769244,0.0009092573854663793
OSTM1,0.045914164380492284,12.0,1.4574737271515215,0.16249055051836073,0.23993152488342936
OTUB2,0.031016923118035198,12.0,2.423266926038478,0.011059466803904636,0.02603824350047402
OTUD1,0.0012950471540744731,12.0,0.2773925089373896,0.9910553792020227,0.9943108320194596
OTUD4,0.09978380474995177,12.0,4.737212064807509,1.4390939396468648e-05,8.965613664592917e-05
OTUD5,0.03447261668079447,12.0,0.8349765646337105,0.614621417634373,0.691389752575723
OTUD6B,0.03756001457393406,12.0,1.168010202888954,0.32353620849291526,0.41602030551637537
OTUD7A,0.028668717292248447,12.0,4.170729060057607,6.932836698493055e-05,0.0003485193171181071
OTULINL,0.053417550742119305,12.0,3.5230527797218776,0.0004418421645610213,0.0016959077329211688
OVGP1,0.008769507452319473,12.0,1.427420134425633,0.17524571871786052,0.2549632766557212
OVOL2,0.26448366723379674,12.0,6.136245242490806,3.670284265259633e-07,3.6378877841238647e-06
OXA1L,0.04727403554231385,12.0,2.5901202132867787,0.006785810591107118,0.017229044284124324
OXCT1,0.11793356304573527,12.0,3.3294703329589077,0.000775699082984508,0.0027641784659912343
OXLD1,0.025663750192234797,12.0,1.2973625396850215,0.24060203883835352,0.32914330316796303
OXR1,0.27699376417675126,12.0,6.485843541157021,1.5392726566140502e-07,1.7263852158467936e-06
OXSM,0.012253178589757574,12.0,0.7482083519721515,0.6997655391515237,0.7654360993712557
OXSR1,0.05909947189841489,12.0,1.2287114361791638,0.28229704752248536,0.37379798872405023
P2RX4,0.03919773314321142,12.0,2.0671723325848768,0.030959564846809125,0.06178493131976992
P3H1,0.010122233776064636,12.0,0.7201762778663907,0.7268000994001242,0.787708958954372
P3H3,0.07129862436782983,12.0,4.342654760934491,4.2804405980083866e-05,0.00023130456001444383
P3H4,0.10780299915174277,12.0,4.29230707545491,4.92747733982089e-05,0.0002612101977263717
P4HA1,0.07182012907537731,12.0,3.543059720269247,0.00041696131621433324,0.001619812794183197
P4HA2,0.011021704979710771,12.0,0.9780268417980365,0.4783495668772402,0.5673892582514012
P4HB,0.08183830412684749,12.0,0.7786505103786152,0.6700246206548723,0.7404688798595852
P4HTM,0.038207353983082275,12.0,1.5285302183485803,0.13549009368693912,0.20724132602480655
PAAF1,0.028983745330613785,12.0,1.4462412849566428,0.16716103139125538,0.2456461501836386
PABPC1,0.24492002007178695,12.0,2.48366229953228,0.009269788193239667,0.022468073093801225
PABPC1L2B,0.03504341196392827,12.0,3.4500158589114402,0.0005461433327631324,0.002036811586910864
PABPC4,0.036986531242426436,12.0,0.7995566766924198,0.6494740028976853,0.7221591943159231
PACC1,0.34108868001702125,12.0,8.881123147684459,6.415370927761508e-10,1.3834364286376572e-08
PACRGL,0.017324515548349104,12.0,1.2401758990189855,0.2749719821074917,0.3657600405130789
PACS1,0.04135981599922443,12.0,1.979398820360544,0.039719986691729665,0.07575427453551092
PACS2,0.09186826568818193,12.0,10.050945145405732,5.7689729706429286e-11,1.6000211781228942e-09
PACSIN1,0.5881577665950399,12.0,7.181112487441797,2.8875486775652185e-08,3.9332171927545164e-07
PACSIN3,0.07326952685893245,12.0,4.665888208327231,1.7494557329194716e-05,0.00010577142737178262
PADI2,2.100969294763822,12.0,17.61590224920484,2.0366271386008504e-16,2.500435025631551e-14
PAF1,0.028670144557822737,12.0,0.9905244038704938,0.46707938262264825,0.5568907102407542
PAFAH1B1,0.023108369813060387,12.0,0.5266123005037479,0.8901771609785964,0.9196399975643348
PAFAH1B2,0.048211155141455846,12.0,0.9652425743501705,0.4900112291048443,0.5786129004356766
PAFAH1B3,0.06939189026519436,12.0,1.5949876107919871,0.1139099031431663,0.18003473878171566
PAG1,0.056833591649668204,12.0,3.09317983629248,0.0015482140561544704,0.004996829663186248
PAGR1,0.04484946264462748,12.0,2.453682367432025,0.010119189582551091,0.024164288816423872
PAICS,0.05864776101893504,12.0,1.1235817407920605,0.35633569958333294,0.4498408447715012
PAIP1,0.14879333635254582,12.0,6.6467399491636385,1.038361299612028e-07,1.2211022792883213e-06
PAIP2,0.1294344166924095,12.0,2.7936097426424475,0.003732422581432385,0.010439898885124362
PAK1,0.42287191055118073,12.0,4.157590121209009,7.194342414884265e-05,0.00035944386845498813
PAK1IP1,0.024493634886572874,12.0,0.9618055868263825,0.4931684713562402,0.581446259186717
PAK2,0.07395039221338799,12.0,3.040726028954811,0.0018057472763800813,0.005713855986566251
PAK3,0.23125437452622863,12.0,3.768969063776334,0.00021737017094313163,0.000931384147996443
PAK4,0.021940781372140835,12.0,1.8023054414064656,0.06511511510472004,0.11385871247327424
PAK5,0.34379725979972414,12.0,7.026754118987949,4.161151992313688e-08,5.434877665989282e-07
PAK6,0.21297594960278612,12.0,4.563015757154923,2.321828806009991e-05,0.00013557006750627773
PALLD,0.10347258046410064,12.0,4.760102202770263,1.3518921685362609e-05,8.502884622870142e-05
PALM,0.10191898784861873,12.0,2.188920709613044,0.021835768960620925,0.04648478321075164
PALM2AKAP2,0.1740866254304673,12.0,7.723438946232086,8.216719507780989e-09,1.2758777947326702e-07
PALMD,0.27956110097150827,12.0,4.120996776508764,7.97685233117978e-05,0.00039320586865901184
PAM,0.36792019657184816,12.0,4.924974254844307,8.63882799515077e-06,5.718643291110588e-05
PAN2,0.05136841027462738,12.0,3.196448548854144,0.0011440795831002028,0.003841971116406516
PAN3,0.010160033738411801,12.0,0.5900585116645435,0.8428037871377403,0.8832844607289224
PANK1,0.015634730791655175,12.0,2.373350774037217,0.012792729666076526,0.029515273055683452
PANK2,0.062372667528859366,12.0,2.6045766884194568,0.006503998423474012,0.01663116286680053
PANK3,0.0823226079814478,12.0,3.3871932449431372,0.0006556207449969465,0.0023880363211755866
PANK4,0.028465135971789502,12.0,2.110014265483294,0.027391928891318616,0.05592569428631083
PANX1,0.079197348300621,12.0,4.371058660559348,3.954298529636503e-05,0.0002159619268143115
PANX2,0.038609293535228774,12.0,1.8066526975276291,0.06434003433567977,0.11286779122936545
PAOX,0.027943189808275797,12.0,1.9256588456491386,0.046208185100497914,0.08554438358156495
PAPOLA,0.07443078406862466,12.0,2.14470235072723,0.024798171273394315,0.05161427691804133
PAPOLG,0.026869712455774526,12.0,1.2224400612038888,0.2863661717806836,0.3778818729946309
PAPSS1,0.07089729971345066,12.0,1.4676315100427695,0.15836442550529498,0.23489362597499291
PAPSS2,0.04398354982547014,12.0,1.4742366310758015,0.1557304105836236,0.23173329357692407
PAQR3,0.011335803138510514,12.0,0.5108025957192707,0.9007385804924376,0.928052014006307
PAQR4,0.39248357630154285,12.0,8.370093251065777,1.9353160680885014e-09,3.6517193350325654e-08
PAQR6,1.5888559466192744,12.0,7.318644321300964,2.091220175912358e-08,2.9533673895400296e-07
PAQR8,0.4996004035044978,12.0,9.16897465744936,3.493966615550852e-10,8.24934476820314e-09
PARD6A,0.045634128535596785,12.0,1.7000164344839908,0.08607046075292969,0.14333612481383393
PARG,0.05270739418790195,12.0,2.0598343696779744,0.031614058233502204,0.06275107743351763
PARK7,0.09370035578303482,12.0,3.5142712407083727,0.00045323262464816563,0.0017360091546423917
PARL,0.035576059375434226,12.0,1.4411814084489682,0.16930241462318663,0.24804083275263364
PARM1,0.6367102448091665,12.0,13.027170876176648,2.392451234698289e-13,1.3270898174157737e-11
PARN,0.054807160844209044,12.0,3.7999747754613424,0.0001988727651407209,0.00086746585571566
PARP1,0.1260845550554074,12.0,2.8033655867645613,0.0036268964130382942,0.0101787449470456
PARP16,0.003902515798236216,12.0,0.24394385892060444,0.9950086542487622,0.9972830835226518
PARP2,0.03778102321180025,12.0,1.2184635995112643,0.2889690672840729,0.3803898744176903
PARP6,0.08560874753087645,12.0,2.029036343098445,0.03450947221063503,0.06756606849150061
PARP8,0.08544492222932873,12.0,4.654778730087915,1.8036168945543134e-05,0.00010847618788410267
PARVA,0.16154397290724004,12.0,6.633548876170273,1.0722632991877967e-07,1.254561684742215e-06
PARVB,0.20045370546614974,12.0,8.605341187175314,1.1593701695364325e-09,2.3359913612891617e-08
PASK,0.01320079986751406,12.0,1.3757185048834666,0.1991855703120315,0.2831713341721763
PATL1,0.024442222962432977,12.0,1.9871524115904258,0.03885907606241298,0.07449809960081172
PATZ1,0.23404908961066598,12.0,7.512345329113619,1.3335876574573345e-08,1.974224300621726e-07
PAWR,0.01752861994469456,12.0,1.7243436367253435,0.08058497400110258,0.1356042471860659
PAX6,0.12001494388400066,12.0,2.508430248711334,0.008621568843670437,0.02105907210126731
PAXBP1,0.024349106469378847,12.0,1.6154487122503352,0.10791734005502045,0.17212937246260668
PAXIP1,0.00937855594640293,12.0,0.45820103574714116,0.9319092582168292,0.9519658808143514
PAXX,0.029232507761424456,12.0,0.970043072119683,0.48561692765817366,0.5743815889372463
PBDC1,0.009161852419568116,12.0,0.4591816918217672,0.9313859962777715,0.9515752722303601
PBLD,0.047485429954974435,12.0,2.6121747508232773,0.006360577649442154,0.0163233553500734
PBRM1,0.08359817086164693,12.0,2.662053766157743,0.00549408693454479,0.014425599558095515
PBX1,0.21727533708062863,12.0,3.5508310902475846,0.00040768359166394515,0.0015906569966277996
PBX2,0.023059921299255142,12.0,1.2349068080159655,0.27832039277936244,0.3697011583937656
PBX4,0.013511155131092793,12.0,1.690835495714038,0.08822868632407022,0.1459855783777248
PBXIP1,0.23742378902526862,12.0,3.269924186666128,0.0009229261216000405,0.003208327602544863
PC,0.2201666586161093,12.0,14.470596056884496,2.210383678046422e-14,1.6153343577342426e-12
PCBD1,0.20724226879502133,12.0,5.813247099932094,8.330519569234023e-07,7.361557024328876e-06
PCBP1,0.029429207635265634,12.0,1.3664428624503981,0.2037582898845345,0.2887359700302853
PCBP4,0.5818727277962987,12.0,8.202519556084289,2.800019359395647e-09,5.0554075022186504e-08
PCCA,0.036399103660633106,12.0,1.3131243702769313,0.23175376117688423,0.3196507838401363
PCCB,0.04405240924516906,12.0,1.6471010028308093,0.09920830876551377,0.16085756420370678
PCDH10,0.4123520775977786,12.0,7.56774535858673,1.1737169454659427e-08,1.760193099975635e-07
PCDH17,0.12529448900273046,12.0,0.8576792306395592,0.5923706743796874,0.6717425085822859
PCDH18,0.2693091936061362,12.0,7.966020482561492,4.745539496777479e-09,8.017354699329274e-08
PCDH19,0.763412537319911,12.0,7.785410259151831,7.1360997727801e-09,1.125157649105465e-07
PCDH7,0.14308954792746614,12.0,4.150057398378777,7.348772761699488e-05,0.00036616612332104377
PCDH8,0.53507143479131,12.0,3.1124712192860735,0.0014630826668323778,0.004763813718597077
PCDH9,0.8355385068631977,12.0,6.513702875291255,1.437443721552784e-07,1.624046845160495e-06
PCDHB10,0.007261636622498196,12.0,0.842902454173695,0.6068402936866952,0.6849455043230068
PCED1A,0.03011100779431668,12.0,1.2309109291954377,0.2808803412779971,0.37240405795360654
PCF11,0.05436135690224612,12.0,1.2498678096500502,0.26889359953864256,0.35909677513441923
PCGF1,0.022182686253895235,12.0,1.8597728011068269,0.05554337390903883,0.0999498508802872
PCGF2,0.12948993567355252,12.0,6.517995977957547,1.4223773839531788e-07,1.6109680093878985e-06
PCGF3,0.04029006916909318,12.0,1.7389462535302966,0.0774495243006076,0.13141063008637455
PCGF5,0.05072133336636609,12.0,3.0808886113078207,0.0016050361016555193,0.005146426031706977
PCID2,0.02917456959825642,12.0,1.149960280172349,0.33659657704314777,0.4292771857913164
PCIF1,0.0414253101529224,12.0,2.11966175134436,0.026645261134271386,0.054687943565656996
PCLO,0.20817148196720017,12.0,1.5765906505026777,0.11955218921963438,0.18716746954983182
PCM1,0.03897600529042691,12.0,0.9008655667207202,0.5505141345874988,0.6351502507557559
PCMT1,0.0739238074028946,12.0,1.186478574529514,0.31055111615287795,0.4030380095187738
PCMTD1,0.05413256904060059,12.0,1.260555934706889,0.26231113715221893,0.3523699966676166
PCMTD2,0.021638776569126265,12.0,0.3804881540162118,0.9661891245988283,0.9765828166087828
PCNA,0.06054320726640391,12.0,1.1995671896452762,0.3015805880170739,0.39467794975287324
PCNP,0.05904306806275919,12.0,2.8807052117418444,0.0028893240368767065,0.00844331822645532
PCNT,0.00944998431835635,12.0,0.6853231320072477,0.759680191739489,0.8161399143083905
PCNX1,0.017292778900926023,12.0,1.3444768539590084,0.2149350454172959,0.3010071328064579
PCNX2,0.022058500829989093,12.0,0.8969286298582212,0.5542958149061132,0.638713035121448
PCNX3,0.02306123817522283,12.0,1.3475887721657072,0.2133215919486722,0.2992938014114542
PCNX4,0.06464888900095885,12.0,2.476861597340647,0.00945606153866742,0.022865392502113866
PCP4,1.816622541714532,12.0,5.5516191088515185,1.6376567863955798e-06,1.3401758522067013e-05
PCSK1,1.0425759010570748,12.0,12.950747952385397,2.726567147926826e-13,1.4682006022286675e-11
PCSK1N,0.13040548888143114,12.0,2.415248465488968,0.01132139536128539,0.026566617861038703
PCSK2,0.3225836923482937,12.0,5.112427166980105,5.218918079460857e-06,3.671183932442748e-05
PCSK5,0.08339872374495336,12.0,3.6813706625991567,0.00027963718721463643,0.001151058816533365
PCSK6,0.01922763753098768,12.0,1.7021067311012636,0.08558592775200038,0.14263516298716425
PCSK7,0.00973883940698803,12.0,1.2584863351160862,0.26357587927853565,0.353611700713764
PCYOX1,0.16058701776042392,12.0,4.029220498566539,0.00010343000364340844,0.0004923570317265427
PCYOX1L,0.026517281711295332,12.0,0.5199343540746321,0.8947028113717748,0.9230726596203139
PCYT1A,0.07406696025773654,12.0,4.937177118836055,8.358597378354913e-06,5.557109361725057e-05
PCYT1B,0.00915899978564236,12.0,0.5355120430614991,0.8840019913289034,0.9157194000806231
PCYT2,0.03820814662891686,12.0,1.0879600656812658,0.38420131577199707,0.4771039400712811
PDAP1,0.10133186186316892,12.0,2.8280063018647397,0.0033734568368684035,0.00956661242805182
PDCD10,0.06929279506859211,12.0,3.010984696103488,0.001970475117984465,0.0061568153669497635
PDCD11,0.04784265245427771,12.0,3.3840196470585355,0.0006617061392919552,0.0024082964943084283
PDCD2,0.09336481125011722,12.0,2.5267419422540653,0.00817137707766989,0.02012357318298592
PDCD4,0.19032524332073092,12.0,2.6844986770321015,0.005143537147510718,0.013641039762177043
PDCD5,0.06721273062727058,12.0,2.0326599015616904,0.034155994786327776,0.06700221559277932
PDCD6IP,0.051436146831387475,12.0,1.6642214416982473,0.0947692578633576,0.15510759445534958
PDCD7,0.009899697668737613,12.0,0.3440113792713659,0.977479051292915,0.984897169973814
