,0
TMEM130,1
TMEM143,1
COMMD5,1
TNNT1,1
THRA,1
DCPS,1
ADAM11,1
CUL1,1
COMMD4,1
BICRAL,1
PES1,1
PDHA1,1
MADD,1
OVOL2,1
ACTL6B,1
TMEM126B,1
DDX39A,1
TNFAIP1,1
MAN1B1,1
TDRKH,1
TMEM178A,1
PGP,1
ACOT9,1
ICA1L,2
PFKL,2
HPCAL4,2
NEURL1,2
PDZD2,2
NEURL1B,2
LPL,2
LRATD2,2
PDZRN4,2
PLD3,2
PEX5L,2
HS3ST2,2
PLEKHM3,2
NEGR1,2
KLHL8,2
RAB11FIP4,2
KLHL5,2
LRFN4,2
PLPP1,2
LRFN3,2
ZYG11B,2
PEG3,2
KLHL3,2
PEBP1,2
LRP1B,2
MMP11,2
RAB3B,2
MMP16,2
RAB40C,2
HTR5A,2
PLPPR1,2
ATAD1,2
APBA1,2
KLHL20,2
ASTN2,2
HS3ST4,2
ARHGEF7,2
PLEKHA6,2
HOMER1,2
NCOA6,2
HNRNPH2,2
LHFPL4,2
LGI4,2
LGI2,2
HCN3,2
MRPL3,2
HCN4,2
HDAC4,2
LGALSL,2
ANKH,2
HEBP2,2
LGALS8,2
RBFOX1,2
HECW2,2
HENMT1,2
RASL11B,2
APLP1,2
LMBRD2,2
MYT1L,2
MYO16,2
RHOV,2
ARL10,2
MTMR9,2
MRTFB,2
PHLPP2,2
LINGO2,2
GUCY1A1,2
PGM2L1,2
GUCY1A2,2
PHLDA3,2
RGS17,2
ANK2,2
HACD2,2
PI4K2A,2
RETREG1,2
LHX6,2
MYADM,2
PKP4,2
PIGP,2
PIGQ,2
RAP1GAP2,2
HIRA,2
ARID1A,2
NDRG1,2
HIVEP2,2
PITPNC1,2
HMGB1,2
HMGCLL1,2
LNX2,2
PITPNM3,2
APP,2
LONRF1,2
RALYL,2
HNRNPA2B1,2
RADIL,2
NDC1,2
NCEH1,2
RAPGEF5,2
LMTK3,2
RASGRP2,2
LMO7,2
RASGRF2,2
RASGEF1C,2
NAV1,2
RASGEF1A,2
RASAL1,2
RASIP1,2
ASTN1,2
PIK3CB,2
NAV3,2
NBEA,2
NCALD,2
RAPH1,2
LMTK2,2
HINT3,2
PIK3C2B,2
PTPRU,2
OTUD7A,2
KLHL14,2
ATP2A2,2
MACROD2,2
KIAA1671,2
MARK4,2
MARK1,2
ARHGAP26,2
MARCKS,2
NXPH1,2
KIAA1549L,2
PODXL2,2
KIAA0895,2
KALRN,2
MARCHF4,2
MARCHF3,2
MAPT,2
KATNAL1,2
MAPRE3,2
MASP1,2
PPP2R2C,2
NUDT4,2
JAKMIP1,2
LY6H,2
PRKCE,2
PRKCB,2
PRKAR2B,2
PRKAR2A,2
ITPK1,2
ATP2B1,2
PANK3,2
NTM,2
ITSN1,2
KIF21B,2
NTNG1,2
LIN7B,2
KIF1A,2
JADE1,2
KIDINS220,2
PRICKLE2,2
PRICKLE1,2
PAK5,2
KAZN,2
MAPRE1,2
PPM1L,2
PPM1E,2
OPCML,2
OPRK1,2
KCNJ4,2
ATP13A3,2
ARHGAP20,2
ATMIN,2
KCNK3,2
OXCT1,2
MAP2,2
KCNMB4,2
KCNQ3,2
KCNQ5,2
AP1B1,2
OTUD4,2
PPCS,2
MAP3K9,2
ARHGAP15,2
KCNH3,2
ATP1A3,2
MAPK9,2
MAPK8IP2,2
NYAP1,2
KIAA0319,2
MAGED2,2
PPP1R26,2
KHDRBS3,2
PPP1R1A,2
NRXN2,2
ARHGAP23,2
MAGEE1,2
MAGEF1,2
KCNC4,2
MAP7D1,2
PPP1R15B,2
MAP6,2
MAGEH1,2
PPP1R13B,2
MAPK1,2
PRKCI,2
PRKN,2
MCHR2,2
MAN2A2,2
PTCHD1,2
